Gender,Hight,GenType,HairColor,EyeColor,Income,WeeklyWorkingHoours,PlaceOfResidence,EmptyEyes
Female,168.23253178383789,J,Dark,Green,273672.49754004576,28.29217547793308,Copenhagen,no
Female,160.89429734041175,I,Dark,Blue,317294.29576591426,38.119245369181506,Other,no
Male,186.7044686073047,K,Blond,Blue,346942.1868089291,43.312557690966955,Copenhagen,no
Male,179.92188422460535,J,Dark,Green,408788.87171957723,39.12047976321215,Other,no
Female,160.3372033609882,I,Dark,Green,349169.11919381644,48.503726150571445,Copenhagen,no
Female,162.09390286508992,I,Dark,Green,279383.9402568234,37.88658703387628,Copenhagen,no
Male,175.14847319305605,I,Blond,Blue,404529.925389712,51.83278332003002,Copenhagen,yes
Female,167.2999647444646,J,Dark,Green,430874.9592192783,38.7378358910698,Other,no
Male,180.76940168701427,J,Blond,Blue,408112.557779241,58.62766770320641,Other,yes
Male,181.4880929524376,J,Dark,Green,236358.10512608345,35.15739532988964,Copenhagen,no
Male,173.7640181378662,I,Dark,Brown,388915.929031697,57.66782722037373,Copenhagen,yes
Female,161.96206912630282,I,Blond,Green,418237.24328116566,56.688813707502035,Other,no
Male,169.1807119648684,I,Blond,Blue,344941.43830060627,44.41423759497306,Other,no
Male,186.51574215783418,K,Red,Brown,474729.83230238536,44.24862909139967,Other,no
Female,172.60213550543864,K,Dark,Brown,179789.37220775004,22.874840209244816,Other,no
Female,161.59517954296572,I,Red,Green,394582.6566232774,49.014182432711976,Copenhagen,no
Male,177.35023342686515,I,Blond,Blue,376521.864659937,34.59688996750557,Other,no
Male,178.84367315909722,I,Red,Brown,313124.4389966379,45.41084981155428,Copenhagen,yes
Female,161.4413685274177,I,Red,Blue,400557.65571286704,44.043659856734806,Aarhus,no
Male,176.46049015956154,I,Dark,Green,361731.2920923681,49.64277840099727,Other,no
Male,174.24504534382638,I,Blond,Blue,274341.0240212861,35.557683480977374,Other,no
Female,161.21278435748061,I,Blond,Blue,306091.69562802877,37.39805242114493,Other,no
Male,178.2650606327787,J,Dark,Green,361663.4267516497,42.23619042138024,Copenhagen,no
Female,159.05493810635178,I,Red,Brown,415464.6798469168,38.82708018702196,Other,no
Female,161.00920392294913,I,Red,Brown,196786.53948363065,33.34103344533244,Other,no
Male,182.595570812456,J,Red,Brown,263566.58465098403,33.97653318028067,Other,yes
Male,176.51736843495428,I,Red,Blue,219362.63432935657,36.303026752052446,Copenhagen,no
Male,177.15819449513785,I,Blond,Blue,413298.4237225363,41.35699294046968,Copenhagen,no
Male,179.90097538059908,J,Blond,Blue,353416.9234312406,38.56126512741157,Other,no
Male,179.4446434976426,J,Blond,Blue,262641.5179958799,24.039022693571578,Aarhus,no
Female,161.29390143345123,I,Dark,Green,392072.64008310594,52.00718344582204,Copenhagen,no
Female,158.2018888872417,I,Red,Brown,215850.62532242446,34.63758225432639,Copenhagen,no
Male,173.40311301750532,I,Dark,Green,335000.197426609,40.715940338424325,Aarhus,no
Male,175.22636825432548,I,Blond,Blue,330947.7900364624,40.07767018126406,Other,no
Male,175.68981417799685,I,Blond,Green,328077.1828936954,41.32104756650982,Other,no
Male,174.988107093237,I,Blond,Blue,303807.51614498335,34.86042637121223,Other,no
Female,167.66463746396775,J,Blond,Green,363032.4424665055,53.73772948426068,Copenhagen,no
Male,181.95936458390293,J,Dark,Green,254663.24118938387,35.11356140288568,Other,no
Female,161.67090757158687,I,Dark,Green,327092.4231703465,51.116335941308805,Copenhagen,no
Male,172.84103515379437,I,Blond,Blue,382052.21320949355,55.779984114446734,Copenhagen,yes
Female,166.66108517476005,J,Blond,Blue,313132.5282869583,32.47653556105182,Other,no
Female,161.010842232776,I,Red,Brown,408012.5741991449,46.63117110258429,Other,yes
Male,180.17930313736957,J,Dark,Green,321220.24645988067,38.20311464844481,Copenhagen,no
Male,177.79879136723216,I,Red,Brown,242696.44693699264,25.64059987454568,Other,no
Female,165.23371020691363,J,Red,Brown,235288.61063320213,32.45844137588607,Copenhagen,yes
Male,182.53771796262535,J,Red,Brown,247621.17758635827,47.10449698414007,Copenhagen,yes
Female,161.65709764247305,I,Dark,Green,236301.96891752235,33.03851404530736,Aarhus,no
Female,170.72658536873715,J,Dark,Green,297131.2577536133,41.90935476390103,Other,no
Male,176.707474213738,I,Red,Brown,259084.66137332597,33.00590507058599,Other,no
Female,164.06279966209357,J,Red,Brown,444958.3054205274,54.23461253324865,Aarhus,yes
Female,161.44181744770185,I,Dark,Green,465602.38491905166,54.819180531781825,Copenhagen,no
Female,173.43819363186594,K,Red,Brown,497935.263700439,61.28800665319831,Copenhagen,yes
Female,167.27874695163305,I,Blond,Blue,192327.5295756791,29.759739818795786,Other,no
Male,178.67747664448086,J,Dark,Blue,77868.39349710112,17.850087084533346,Other,no
Female,173.27208289305918,K,Red,Blue,340522.0602757595,47.66768334211603,Copenhagen,yes
Female,162.26214514296234,I,Red,Brown,203017.18923153458,21.584759762160203,Other,no
Male,179.3467567187754,J,Dark,Blue,225090.4559997071,27.891073346012863,Copenhagen,no
Male,170.21247702171007,I,Dark,Green,290712.1283376926,27.38867999942636,Other,no
Female,172.36971598727484,K,Dark,Brown,263473.5890373513,42.281224641025496,Copenhagen,no
Female,164.97277922924857,J,Dark,Green,414445.8476783354,43.71272068062525,Copenhagen,no
Male,173.37830944251152,I,Blond,Blue,247257.67556463278,36.29131467956363,Other,no
Male,188.59173308617005,K,Blond,Blue,240918.56886570906,40.22440942637119,Other,no
Male,172.03898961071883,I,Blond,Blue,361738.3087368478,37.84978487850424,Other,no
Female,158.1537710149187,I,Dark,Green,237087.21135005302,32.66728438647754,Other,no
Female,162.61769299743062,I,Blond,Blue,413088.34600514563,56.79747673249957,Copenhagen,yes
Male,179.60825115013003,J,Blond,Blue,450441.5478854568,52.78762690435636,Other,yes
Female,167.87991396828667,J,Red,Blue,247747.0332330849,31.691747375028264,Copenhagen,yes
Female,175.0977767221885,K,Blond,Blue,244725.28278144373,33.69024853057412,Copenhagen,no
Female,162.5486468181096,I,Red,Brown,320799.23821001174,47.5211988045623,Copenhagen,yes
Male,183.75520168383426,K,Red,Brown,314412.163553526,36.090868350660365,Aarhus,no
Female,163.5635881132368,J,Dark,Green,380432.90122644725,53.254361742383665,Copenhagen,no
Female,162.7026520575875,I,Blond,Blue,322550.74685348145,55.159181959937825,Other,yes
Male,178.87178652540572,J,Blond,Blue,347176.8088220755,33.14149380638871,Aarhus,no
Female,168.17565377078475,J,Dark,Green,380475.7438451437,49.261986082043904,Other,no
Male,173.19638405169002,I,Dark,Green,230956.85609335496,47.426108600895574,Copenhagen,no
Female,167.61808649825772,J,Dark,Green,31402.696315877023,16.0279613708785,Copenhagen,no
Male,176.70287502608633,I,Red,Brown,390806.05493084807,55.8470560411614,Other,yes
Female,160.88938131273707,I,Dark,Green,249071.93817037297,39.26242579581857,Other,no
Male,172.10642203924854,I,Blond,Blue,130414.86053691918,24.742858196561258,Copenhagen,no
Female,158.68377897649572,I,Dark,Green,404317.9826491845,52.609515093803424,Other,no
Male,186.25698857281026,J,Red,Brown,343426.7111611608,39.15157940872359,Other,yes
Female,162.94708803960367,I,Red,Brown,394925.8349724662,58.2832549958851,Copenhagen,yes
Female,168.0112922317439,J,Red,Brown,225180.47996121293,31.2845166419156,Other,yes
Male,176.74327973354372,I,Red,Brown,252482.02853259305,36.53632658320873,Copenhagen,no
Female,172.94608223809612,K,Dark,Brown,238312.17137031598,32.7045164320885,Other,no
Male,182.82766764064306,J,Blond,Blue,426636.9468971925,57.254825102291164,Other,yes
Male,181.37490077228975,J,Dark,Blue,290786.757352144,45.05554654173467,Other,yes
Female,160.28293298914812,I,Dark,Green,375299.6385916351,49.21899300024304,Other,no
Female,155.2438723175535,I,Blond,Blue,298077.0527006091,40.25284775503899,Copenhagen,no
Female,163.5020240850576,I,Dark,Green,271150.2410548254,27.738729019940155,Aarhus,no
Male,179.55676625346882,J,Red,Brown,318913.6120968488,42.28821061916698,Copenhagen,yes
Female,162.40431235107278,I,Blond,Blue,375570.7990639191,45.42483841686368,Copenhagen,yes
Female,160.68506951838825,I,Blond,Blue,393875.8825419155,53.960391708762884,Copenhagen,yes
Male,176.90176370913207,I,Dark,Green,339513.32527021255,37.91694555112274,Other,no
Male,183.0394305039952,J,Blond,Blue,238843.02876878058,28.73608902847495,Copenhagen,no
Male,184.7682594242494,J,Red,Brown,274163.200206815,40.090453912493075,Copenhagen,yes
Male,176.5107292270527,I,Red,Green,336568.3220184949,52.655024774200875,Copenhagen,no
Male,174.20720671183128,I,Red,Brown,253251.5594404631,31.59887595854423,Other,no
Female,162.75459499166732,I,Dark,Green,401904.2705998602,43.64622480240135,Other,no
Female,173.79631567467345,K,Blond,Blue,225320.562874572,35.99892527080931,Other,no
Female,169.48636386476147,J,Blond,Blue,249899.45836948443,37.20171048388462,Copenhagen,no
Female,158.61845931715948,I,Dark,Green,195180.98905009977,31.813286380129245,Copenhagen,no
Female,166.27808837851052,J,Dark,Green,209996.4906355358,22.069348281179945,Aarhus,no
Female,165.7104146422726,J,Blond,Brown,463195.620594978,58.47890192068739,Other,yes
Female,163.60444306934988,I,Dark,Green,252853.50071704335,28.344400409989014,Other,no
Female,160.38957031899338,I,Dark,Brown,323652.2313976162,47.18829318547264,Copenhagen,yes
Male,173.00372812774296,I,Dark,Green,423496.3711145112,56.0189803112618,Copenhagen,no
Male,174.86229284409404,I,Blond,Blue,205458.51329386508,34.334879580462555,Other,no
Female,163.64319698809823,I,Dark,Green,393832.29560287355,42.85342836821096,Other,no
Female,163.30147048023204,I,Dark,Green,402072.8286679551,42.064173640685055,Other,no
Male,174.0076894328931,I,Blond,Blue,336976.4618914958,35.19691513780101,Copenhagen,no
Female,174.62391160608095,K,Blond,Blue,381327.79202645324,38.97217376336411,Other,no
Female,173.89136908774643,K,Red,Blue,393255.1806660879,50.022757508789105,Copenhagen,yes
Male,179.98037942899097,J,Blond,Blue,314793.1420500994,30.297526006262103,Other,no
Female,165.08954694776588,J,Blond,Blue,425979.3287462228,47.838523427655375,Copenhagen,yes
Female,174.47273114085624,K,Dark,Green,383655.49657944305,44.38084051712592,Other,no
Male,173.54509342526777,I,Red,Brown,387492.79588796076,54.64882628610601,Copenhagen,yes
Male,188.79265239721335,K,Red,Brown,318499.1738657225,47.8794826883981,Other,yes
Female,157.65301953351164,I,Red,Brown,362628.9268214774,54.5957138520358,Copenhagen,yes
Female,162.09155701041502,I,Red,Brown,211376.81560406217,39.10694990165507,Copenhagen,no
Female,161.82464977962297,I,Red,Brown,234350.8378981109,33.585799313642795,Copenhagen,no
Female,159.89965758335447,I,Red,Brown,309807.7686470334,47.12656570855764,Aarhus,yes
Male,174.13397862985056,I,Blond,Blue,218587.38490394072,25.318792130185173,Aarhus,no
Female,166.26650108065218,J,Dark,Green,208078.34202008182,35.61131632819348,Copenhagen,no
Male,176.02908220587418,I,Blond,Blue,423523.27966869436,48.630208464990105,Other,yes
Male,177.82633220084912,J,Blond,Blue,467065.31513004616,47.555565786982385,Other,yes
Male,171.77545305125446,I,Dark,Brown,339619.99678736494,41.2534454124756,Copenhagen,no
Female,160.23527745768737,I,Red,Brown,393339.95989412547,43.98668555254564,Other,no
Male,175.94976384717128,I,Dark,Green,389555.67514490156,39.66010098965951,Aarhus,no
Male,175.00469696698184,I,Red,Brown,310888.4377334032,31.010949056424845,Other,no
Male,173.7873072265562,I,Dark,Green,335851.6319556486,48.255307308456665,Copenhagen,no
Female,168.72831877048242,J,Dark,Brown,226833.25848941668,24.373624693032454,Aarhus,no
Female,164.11484150138915,I,Red,Brown,319553.0967968859,37.11912768475705,Copenhagen,no
Female,162.71963182517806,I,Red,Brown,291251.7230448099,37.532811917913634,Other,no
Male,175.5887450083302,I,Blond,Blue,472394.53199194954,57.27942438201676,Other,yes
Female,167.4801188581129,J,Dark,Green,187537.30179450926,26.830040795862946,Other,no
Female,164.63358866788914,J,Dark,Green,452257.8067375029,49.92078914096932,Other,no
Male,181.04989256801753,J,Dark,Green,378184.55584784225,52.01159675999257,Copenhagen,no
Female,174.63966386953533,K,Red,Brown,300402.1659697448,38.726249077399665,Other,no
Male,186.63024952887423,K,Dark,Green,270041.5378554374,35.33907272216389,Other,no
Male,174.40762790037707,I,Blond,Green,510977.4140872458,60.192056398987816,Copenhagen,no
Female,160.08226045162488,I,Blond,Blue,273138.13119948166,35.20816381652068,Other,no
Male,174.50812477100806,I,Dark,Green,365951.1103822836,42.68675905162607,Aarhus,no
Male,184.10691637263912,J,Blond,Green,330984.219270504,42.974641350981116,Other,no
Female,157.24592868764086,I,Blond,Blue,257434.09198140653,21.419556761224797,Copenhagen,no
Male,183.14505630216124,J,Red,Green,395606.5153156029,42.41862420354598,Aarhus,yes
Female,173.3265712674835,K,Dark,Green,337460.1607540557,46.27693698993686,Copenhagen,no
Female,157.06710879830027,I,Red,Blue,182433.39202145336,32.48586799560895,Copenhagen,no
Female,169.6275812043644,J,Blond,Blue,239729.88778286162,51.51101602552564,Copenhagen,yes
Female,169.98006066927783,J,Red,Brown,241689.8521081081,34.77251561933035,Other,yes
Male,178.09790626719533,J,Blond,Brown,397795.2042332996,48.91626469122763,Other,yes
Male,176.14891831825813,I,Dark,Green,396480.3543508112,49.14801532538803,Copenhagen,no
Male,177.2953735302217,I,Red,Brown,468584.62649283436,50.84115879419728,Other,yes
Male,174.5484253098274,I,Blond,Blue,385261.61397460446,38.11042305964725,Aarhus,no
Female,166.1223587656128,J,Blond,Blue,436274.9645372825,47.71770717580033,Other,yes
Male,180.3888245481902,J,Red,Brown,253791.3730309658,33.546822936903986,Other,yes
Male,174.11326479909735,I,Dark,Green,329695.89993649937,46.75318488310212,Other,no
Female,159.60667524823774,I,Red,Brown,184555.24976916044,31.164147159253925,Other,no
Female,163.0623304456932,I,Blond,Blue,275003.27304278145,33.67253274663863,Other,no
Male,176.61685640374486,I,Dark,Green,329071.1181512151,52.099818857323044,Copenhagen,no
Female,165.39159678621957,I,Red,Brown,502669.81669124647,52.502974847882925,Other,yes
Male,186.94137631416746,K,Red,Brown,272120.3536726452,34.22507430726634,Other,no
Male,179.30002914775687,J,Red,Brown,480316.75329962117,62.74662864497527,Other,yes
Male,183.47810091799883,J,Blond,Brown,204680.00926573054,44.91617396101145,Copenhagen,no
Male,176.6217220886476,I,Dark,Blue,269397.87022394873,47.59526416234148,Copenhagen,yes
Male,174.64190404566844,I,Red,Brown,198998.91056954794,30.23392391497616,Other,no
Male,174.79821588906609,I,Red,Brown,328374.92690516735,39.59454298309751,Aarhus,no
Female,158.89318133513785,I,Blond,Brown,234776.14308246525,39.060453953827434,Other,no
Female,169.64018191463356,J,Dark,Green,156054.9011508528,15.92608168870848,Aarhus,no
Male,173.43007308535354,I,Red,Brown,401712.1307103488,48.61554575588989,Other,yes
Male,173.87934878463588,I,Dark,Brown,339718.14527615707,38.29177386022722,Other,no
Male,173.60056101577558,I,Dark,Green,292895.9909563068,38.81506173886088,Copenhagen,no
Female,166.3128391444823,K,Dark,Green,399471.7367438093,45.07994879887339,Other,no
Female,164.89273279525528,I,Blond,Green,374179.86610457837,45.851732201185655,Other,no
Female,161.71043664145972,I,Red,Brown,298031.3678568614,40.54656652394556,Other,no
Male,179.17371274166445,J,Dark,Green,281986.9385651961,38.68522767436021,Copenhagen,no
Male,174.0128755429299,I,Dark,Green,365160.4753208193,48.613661127127344,Other,no
Female,156.72439651027096,I,Dark,Green,100849.292239951,23.745248079383465,Copenhagen,no
Female,163.6940434760087,J,Red,Green,399618.0700792518,51.49559971112889,Other,yes
Female,163.89839126272642,I,Dark,Green,413613.1819403082,39.99890537677737,Aarhus,no
Male,182.80209163938258,J,Red,Brown,233821.55850003223,31.08764541885292,Other,yes
Female,163.51358813546332,J,Blond,Blue,204430.6477542907,18.277986806844783,Aarhus,no
Female,166.9733692383042,J,Dark,Green,199341.29123341493,34.52638714836779,Other,no
Male,175.36468113659382,I,Blond,Brown,91616.1401180366,7.212952345885379,Aarhus,no
Female,166.0486439456177,J,Red,Blue,482341.42864355893,55.22155298241444,Other,yes
Male,179.4537833339718,I,Blond,Blue,448167.10329133907,71.14753271614279,Copenhagen,yes
Male,186.73317510426142,K,Red,Blue,202985.01605940622,35.309823245541025,Copenhagen,no
Male,174.1513934226717,I,Blond,Blue,246495.48678003543,35.28582865272229,Other,no
Male,176.26548514967686,I,Blond,Blue,216964.17315320793,34.770846866179845,Copenhagen,no
Male,173.47010878313154,I,Red,Brown,288801.07200985565,35.988781005152156,Copenhagen,no
Female,160.3849669855296,I,Dark,Brown,203094.9531964078,27.421325811356233,Other,no
Male,181.98372349606814,J,Blond,Blue,267133.28896800603,33.98639456515677,Copenhagen,no
Male,182.47012888849335,J,Blond,Blue,330143.5805553114,47.85712298483958,Other,yes
Female,158.14460685611286,I,Blond,Blue,327527.6535826244,34.88766686626628,Other,no
Female,173.55008497677719,K,Blond,Blue,233913.70327688172,33.152843738158396,Other,no
Male,175.9925779426605,I,Blond,Blue,376627.02564413194,44.28435344605063,Other,no
Female,170.42298988552588,K,Dark,Green,181175.71849937242,26.282195647051445,Other,no
Female,164.6781663641086,I,Blond,Blue,222035.19855493895,26.239822213060442,Other,no
Female,167.69005365885099,J,Dark,Green,497728.44284794526,60.42256879633572,Copenhagen,no
Male,175.54664678381036,I,Dark,Green,234134.15245511648,38.314457661218555,Other,no
Male,178.5793312135897,I,Dark,Brown,304675.2316048343,37.418773082083604,Other,no
Female,160.57310729093177,I,Dark,Blue,327047.3316859132,47.29399962663747,Other,yes
Male,181.2806454200757,J,Dark,Green,272830.0311514383,34.64807171966788,Other,no
Female,158.57297379083937,I,Blond,Blue,140761.7842796068,27.338941844890137,Other,no
Female,159.7983309240362,I,Blond,Blue,435038.48438503395,49.02369520767128,Aarhus,yes
Male,173.51204376924125,I,Dark,Green,484739.80448696204,73.95176462738884,Copenhagen,no
